frequency,recency,T,monetary_value,p_not_alive,p_alive,predicted_purchases,actual30,error,expected_avg_sales_,predicted_clv,profit_margin
2.0,722.0,769.0,7458.1756,6.047184974988795e-11,0.9999999999395282,0.06262789556314012,0.08310249307479224,0.02047459751165212,13887.564989965735,23314.900692252384,1165.7450346126193
2.0,421.0,739.0,3527.5247,5.981439787916543e-10,0.999999999401856,0.06363563418941448,0.14251781472684086,0.07888218053742638,6568.841474402378,11272.057884978423,563.6028942489212
1.0,386.0,709.0,2535.964,5.592406537857642e-10,0.9999999994407593,0.048322291633410064,0.07772020725388601,0.029397915620475945,34217.566853217635,40059.33027254791,2002.9665136273954
1.0,396.0,712.0,2563.589,5.419396043038205e-10,0.9999999994580604,0.04824339418270573,0.07575757575757576,0.027514181574870032,34590.19462494528,40404.128477470935,2020.2064238735468
23.0,344.0,365.0,132.51262173913045,3.423417105352655e-11,0.9999999999657658,0.5023070307472823,2.005813953488372,1.5035069227410898,138.1058683135981,2615.044651740181,130.75223258700905
2.0,619.0,749.0,5256.562449999999,1.867932475363432e-10,0.9999999998132068,0.06329613712796525,0.09693053311793215,0.0336343959899669,9788.244459343563,16673.511368120187,833.6755684060095
1.0,354.0,674.0,2563.589,5.609022135644182e-10,0.9999999994390978,0.04926220043543055,0.0847457627118644,0.03548356227643385,34590.19462494528,41593.86083469645,2079.6930417348226
1.0,98.0,412.0,7688.3469,6.226392734731689e-10,0.9999999993773607,0.05765729754554523,0.3061224489795918,0.24846515143404657,103716.96808813687,156487.3479986015,7824.367399930075
1.0,89.0,415.0,13143.698999999999,6.566236443461548e-10,0.9999999993433764,0.05754500794347752,0.33707865168539325,0.27953364374191575,177303.056667784,266735.4334334069,13336.771671670347
2.0,605.0,739.0,8069.34,1.9421331209912296e-10,0.9999999998057867,0.063635634215119,0.09917355371900827,0.035537919503889265,15025.530019155982,25783.640158275397,1289.18200791377
1.0,98.0,409.0,5337.128,6.150544518135348e-10,0.9999999993849455,0.057770026232199165,0.3061224489795918,0.2483524227473926,72001.87452973198,108953.66529675746,5447.683264837873
1.0,81.0,403.0,2535.964,6.4918892483945e-10,0.9999999993508111,0.057996811203162475,0.37037037037037035,0.3123735591672079,34217.566853217635,52082.95124855442,2604.147562427721
1.0,103.0,425.0,7740.4257,6.412459452320718e-10,0.999999999358754,0.057173847728651965,0.2912621359223301,0.2340882881936781,104419.44798671606,155580.75140457775,7779.0375702288875
4.0,284.0,351.0,132.7023,1.0592282606580739e-10,0.9999999998940772,0.12099821820421039,0.4225352112676056,0.3015369930633952,172.92228838644525,692.4883046241825,34.62441523120913
1.0,106.0,417.0,5149.2558,6.123663798263124e-10,0.9999999993876336,0.05747039088411635,0.2830188679245283,0.22554847704041195,69467.70623088778,104305.25868482058,5215.262934241029
1.0,108.0,403.0,7657.5507,5.720881546267265e-10,0.9999999994279118,0.05799681120763388,0.2777777777777778,0.2197809665701439,103301.56467153311,157236.49741786523,7861.824870893262
1.0,131.0,425.0,11011.4576,5.627620591752702e-10,0.9999999994372379,0.05717384773313935,0.22900763358778625,0.1718337858546469,148541.70420923404,221321.12767061839,11066.05638353092
1.0,164.0,425.0,2563.589,4.774380890637531e-10,0.9999999995225619,0.05717384773801753,0.18292682926829268,0.12575298153027514,34590.19462494528,51537.99015337858,2576.8995076689293
1.0,173.0,423.0,7740.4257,4.51018777880563e-10,0.9999999995489812,0.057247696255846386,0.17341040462427745,0.11616270836843107,104419.44798671606,155880.08768599093,7794.004384299547
1.0,863.0,1113.0,5120.5038,3.4459501918604474e-10,0.999999999655405,0.0396008259863994,0.03476245654692932,-0.0048383694394700805,69079.87659495247,61982.02299216607,3099.101149608304
1.0,852.0,1113.0,5076.9888,3.6332292729923665e-10,0.9999999996366771,0.03960082598565782,0.035211267605633804,-0.004389558380024014,68492.91198004826,61455.36810060291,3072.7684050301455
1.0,880.0,1103.0,5149.2558,3.0105362647248057e-10,0.9999999996989464,0.039778534967191734,0.03409090909090909,-0.005687625876282645,69467.70623088778,62692.49156834029,3134.6245784170146
1.0,378.0,688.0,10949.5776,5.335849539989113e-10,0.999999999466415,0.04888188310791239,0.07936507936507936,0.030483196257166972,147707.0180005641,175707.90752642843,8785.395376321421
1.0,876.0,1106.0,13143.698999999999,3.1213653883810366e-10,0.9999999996878635,0.0397250550294273,0.03424657534246575,-0.0054784796869615515,177303.056667784,159731.932589131,7986.5966294565505
1.0,870.0,1105.0,13005.573999999999,3.2044278341913923e-10,0.9999999996795572,0.03974286568977905,0.034482758620689655,-0.005260107069089394,175439.91780914576,158145.24602913452,7907.262301456726
2.0,629.0,741.0,5256.562449999999,1.5763590432982255e-10,0.9999999998423641,0.06356744376221742,0.09538950715421304,0.03182206339199563,9788.244459343563,16771.77103487558,838.588551743779
2.0,652.0,756.0,7824.4829,1.441813335389952e-10,0.9999999998558187,0.06306063650446952,0.09202453987730061,0.028963903372831085,14569.61534718075,24691.627143315123,1234.5813571657563
1.0,357.0,691.0,2535.964,5.906948263856293e-10,0.9999999994093052,0.04880114927136142,0.08403361344537816,0.03523246417401674,34217.566853217635,40610.81368361742,2030.5406841808713
1.0,902.0,1116.0,10360.3032,2.8546587316213845e-10,0.9999999997145341,0.03954782250456894,0.03325942350332594,-0.006288399001242999,139758.42047628728,125181.3132559089,6259.065662795445
1.0,873.0,1105.0,7740.4257,3.1551006252072966e-10,0.9999999996844899,0.03974286568997517,0.03436426116838488,-0.005378604521590287,104419.44798671606,94125.89505842063,4706.294752921031
2.0,665.0,731.0,10658.8522,8.788814120919142e-11,0.9999999999121119,0.06390986534104655,0.09022556390977444,0.026315698568727897,19847.103929975226,34259.601869749655,1712.980093487483
2.0,661.0,749.0,6535.019850000001,1.1981482472833704e-10,0.9999999998801852,0.06329613713220479,0.0907715582450832,0.027475421112878415,12168.683850953232,20728.404311436832,1036.4202155718417
1.0,888.0,1101.0,2535.964,2.852083014204254e-10,0.9999999997147917,0.039814268328429464,0.033783783783783786,-0.006030484544645678,34217.566853217635,30916.272622647368,1545.8136311323685
2.0,655.0,726.0,6529.9974999999995,9.528466904384914e-11,0.9999999999047153,0.064082463266985,0.0916030534351145,0.027520590168129508,12159.332424946817,21067.3238720831,1053.3661936041551
1.0,346.0,625.0,7657.5507,4.759741489834823e-10,0.9999999995240259,0.0506412198815663,0.08670520231213873,0.036063982430572426,103301.56467153311,129120.2424187139,6456.012120935695
1.0,330.0,628.0,10559.2032,5.194542573860872e-10,0.9999999994805457,0.05055457513560378,0.09090909090909091,0.04035451577348713,142441.34043272634,177613.23026374597,8880.661513187299
2.0,416.0,706.0,6067.820299999999,5.312466022644458e-10,0.9999999994687534,0.06478227926968003,0.14423076923076925,0.07944848996108922,11298.775934927,19872.367872131323,993.6183936065662
2.0,437.0,725.0,8357.595800000001,5.212048570513161e-10,0.9999999994787951,0.06411709475563494,0.13729977116704806,0.07318267641141311,15562.25143136726,26983.338511068807,1349.1669255534405
1.0,575.0,871.0,7814.3832,4.6484682769687424e-10,0.9999999995351532,0.04440114528306156,0.052173913043478265,0.007772767760416702,105417.0450338671,109973.58280559725,5498.679140279863
15.0,297.0,354.0,93.03810666666666,1.108506619829086e-10,0.9999999998891493,0.34381492473047987,1.5151515151515151,1.1713365904210353,99.21383491851341,1266.7231386644576,63.33615693322288
1.0,169.0,354.0,2.5305,3.157847316970219e-10,0.9999999996842153,0.05991774320108917,0.17751479289940827,0.1175970496983191,44.61916361836623,71.34432723870205,3.5672163619351025
1.0,90.0,180.0,668.249,1.450479736320176e-10,0.999999999854952,0.06790427356136455,0.33333333333333337,0.26542905977196884,9024.354955577575,17581.800786396838,879.0900393198419
1.0,68.0,295.0,581.0532,4.223019711702136e-10,0.999999999577698,0.06240656665826065,0.4411764705882353,0.3787699039299746,7848.189284699393,13361.222003150875,668.0611001575438
1.0,597.0,874.0,10475.2676,4.2603964800491667e-10,0.9999999995739604,0.04433452387489756,0.05025125628140704,0.00591673240650948,141309.15090886666,147120.37405407257,7356.018702703629
1.0,581.0,860.0,2563.589,4.323006397299878e-10,0.9999999995676994,0.044647146303703894,0.05163511187607573,0.006987965572371836,34590.19462494528,36354.15473546782,1817.707736773391
1.0,577.0,857.0,7740.4587,4.348006399368387e-10,0.9999999995651994,0.04471471129635043,0.05199306759098787,0.007278356294637439,104419.89311672392,109968.32182781016,5498.416091390508
1.0,584.0,880.0,7891.2582,4.6322101709961316e-10,0.999999999536779,0.044201879028989886,0.05136986301369863,0.007167983984708741,106453.99562034903,110387.46664829054,5519.373332414528
1.0,74.0,154.0,88.378,1.2841394614326873e-10,0.999999999871586,0.06928421643737366,0.40540540540540543,0.3361211889680318,1202.5979014786153,2422.0363255617494,121.10181627808748
1.0,566.0,869.0,5076.9888,4.797151564872593e-10,0.9999999995202848,0.0444456709026206,0.053003533568904596,0.008557862666283993,68492.91198004826,71549.64482930911,3577.4822414654554
1.0,571.0,856.0,7796.7474,4.450488866325486e-10,0.9999999995549511,0.044737278426107176,0.05253940455341506,0.007802126127307886,105179.15946439617,110843.15643757366,5542.1578218786835
1.0,584.0,860.0,5204.528,4.2632430918843056e-10,0.9999999995736757,0.04464714630397069,0.05136986301369863,0.00672271670972794,70213.26122543927,73793.85374641407,3689.6926873207035
13.0,321.0,355.0,145.06783076923077,5.548228543261757e-11,0.9999999999445177,0.3030533369395515,1.2149532710280373,0.9118999340884858,156.25625104816427,1743.9112471661226,87.19556235830613
15.0,338.0,363.0,139.99396666666664,3.938827042304638e-11,0.9999999999606117,0.3417359702098144,1.331360946745562,0.9896249765357477,149.25867730123872,1888.16603225108,94.408301612554
1.0,62.0,76.0,248.55870000000002,2.1052715126756993e-11,0.9999999999789473,0.07378240948567939,0.4838709677419355,0.4100885582562561,3363.241424185406,7536.517862175856,376.8258931087928
1.0,46.0,323.0,2.5305,5.464999563997708e-10,0.9999999994535,0.06120015046598695,0.6521739130434783,0.5909737625774913,44.61916361836623,73.69840873572672,3.684920436786336
1.0,225.0,354.0,2.5305,2.04730676856002e-10,0.9999999997952693,0.05991774320774308,0.13333333333333333,0.07341559012559025,44.61916361836623,71.3443273330915,3.5672163666545753
1.0,129.0,139.0,2.5305,1.4661383218594892e-11,0.9999999999853386,0.07010615252630369,0.23255813953488372,0.16245198700858005,44.61916361836623,91.64731431208958,4.582365715604479
1.0,7.0,354.0,2.5305,7.478586638853812e-10,0.9999999992521413,0.059917743175200065,4.285714285714286,4.2257965425390855,44.61916361836623,71.34432682523709,3.5672163412618545
1.0,60.0,80.0,2.5305,3.029043682545307e-11,0.9999999999697096,0.07353757169371822,0.5,0.4264624283062818,44.61916361836623,99.41062252774431,4.970531126387216
4.0,289.0,319.0,332.4117,4.404565601134891e-11,0.9999999999559543,0.1236788601988631,0.4152249134948097,0.29154605329594663,432.77991745369724,1792.402979137092,89.6201489568546
3.0,200.0,363.0,286.51189999999997,3.0465474587515473e-10,0.9999999996953453,0.09986694176852032,0.44999999999999996,0.35013305823147967,414.78148873663184,1312.8374536605588,65.64187268302794
4.0,349.0,353.0,403.902425,5.484945830858123e-12,0.999999999994515,0.1208345311293342,0.3438395415472779,0.2230050104179437,525.8021302228453,2101.29475525299,105.0647377626495
1.0,74.0,282.0,22.6304,3.789046854052458e-10,0.9999999996210953,0.06298300567684978,0.40540540540540543,0.34242239972855565,315.74245588799806,545.3160038845614,27.26580019422807
1.0,233.0,256.0,2.5305,3.306732665464551e-11,0.9999999999669327,0.06416843183817302,0.12875536480686695,0.06458693296869393,44.61916361836623,79.35773171467784,3.967886585733892
1.0,54.0,79.0,439.6576,3.814348836783665e-11,0.9999999999618565,0.07359862867749682,0.5555555555555556,0.48195692687805874,5940.933995646216,13255.315723345493,662.7657861672747
1.0,10.0,197.0,131.473,3.4432190432198695e-10,0.9999999996556781,0.06703134180727047,3.0,2.9329686581927294,1783.8972253737486,3402.869600167128,170.1434800083564
1.0,5.0,153.0,38.675,2.623989914241065e-10,0.999999999737601,0.06933841209247242,6.0,5.930661587907528,532.1646657074167,1073.1742894619922,53.658714473099614
1.0,18.0,298.0,82.411,5.627251997708527e-10,0.9999999994372748,0.06227503753804048,1.6666666666666665,1.604391629128626,1122.110302785443,1904.080182342004,95.20400911710021
1.0,305.0,347.0,59.659,6.006062314156679e-11,0.9999999999399394,0.06020259901947403,0.09836065573770492,0.03815805671823089,815.213395551145,1312.9649461205881,65.6482473060294
4.0,228.0,330.0,54.266575,1.7693913001437522e-10,0.9999999998230609,0.12274409365858979,0.5263157894736842,0.4035716958150944,70.86338914248886,290.07725853208325,14.503862926604164
4.0,175.0,216.0,270.99855,6.40516528704893e-11,0.9999999999359483,0.13317553430623488,0.6857142857142857,0.5525387514080509,352.8704312074239,1642.2641958738202,82.11320979369101
1.0,179.0,287.0,552.3676,1.711659702863244e-10,0.999999999828834,0.06276004260760232,0.1675977653631285,0.10483772275552619,7461.255304295027,12814.955532168111,640.7477766084056
1.0,554.0,833.0,7879.6224,4.3682280015389097e-10,0.9999999995631772,0.04526268322595335,0.05415162454873646,0.00888894132278311,106297.04277957912,113798.73289357369,5689.936644678684
1.0,64.0,121.0,88.378,8.966960507450494e-11,0.9999999999103304,0.07111858977680299,0.46875,0.39763141022319703,1202.5979014786153,2530.411293024279,126.52056465121396
1.0,123.0,139.0,2.5305,2.364664020149121e-11,0.9999999999763534,0.07010615252567379,0.24390243902439027,0.17379628649871648,44.61916361836623,91.6473143020008,4.58236571510004
1.0,248.0,248.0,59.659,0.0,1.0,0.06454220798023515,0.12096774193548387,0.05642553395524873,815.213395551145,1463.320774013177,73.16603870065886
1.0,92.0,280.0,162.3687,3.3315461500649235e-10,0.9999999996668454,0.06307263512262963,0.32608695652173914,0.2630143213991095,2200.642776395139,3809.1896240319934,190.4594812015997
4.0,242.0,264.0,88.010525,3.228417533307493e-11,0.9999999999677158,0.1285747102308232,0.49586776859504134,0.3672930583642181,114.77030009592369,505.0243626568051,25.251218132840258
4.0,100.0,265.0,235.99489999999997,3.4978087093406884e-10,0.9999999996502191,0.12848223759740585,1.2,1.071517762402594,307.32442537244606,1350.7871962252602,67.53935981126301
4.0,252.0,297.0,119.54169999999999,6.893063897450702e-11,0.9999999999310694,0.12559176656142315,0.47619047619047616,0.35059870962905304,155.7979952229663,660.7932440506719,33.0396622025336
1.0,61.0,267.0,139.1858,3.769264900199687e-10,0.9999999996230735,0.06366150257968635,0.49180327868852464,0.4281417761088383,1887.9335503612963,3315.991760444137,165.79958802220688
1.0,476.0,823.0,10475.2676,5.871982899918748e-10,0.9999999994128017,0.04549498910019854,0.06302521008403361,0.017530220983835075,141309.15090886666,152332.67479494898,7616.633739747449
1.0,483.0,824.0,10475.2676,5.729681173960444e-10,0.9999999994270319,0.045471651262126066,0.06211180124223603,0.016640149980109965,141309.15090886666,152226.9254033016,7611.346270165081
1.0,490.0,838.0,7796.7474,5.857343499116041e-10,0.9999999994142657,0.04514741766091479,0.06122448979591837,0.016077072135003583,105179.15946439617,112214.87745659616,5610.743872829808
1.0,479.0,834.0,10475.2676,6.032110366760435e-10,0.999999999396789,0.045239583045402515,0.06263048016701461,0.017390897121612098,141309.15090886666,151177.4508015908,7558.872540079541
1.0,168.0,208.0,82.411,5.967160099373814e-11,0.9999999999403284,0.0664783645713277,0.17857142857142855,0.11209306400010084,1122.110302785443,2111.922462005695,105.59612310028474
1.0,19.0,43.0,59.659,3.700906248127467e-11,0.9999999999629909,0.07586628580409749,1.5789473684210527,1.5030810826169552,815.213395551145,1918.177458323632,95.90887291618161
1.0,1.0,163.0,222.0168,2.9199132001167527e-10,0.9999999997080087,0.06880024120905741,30.0,29.931199758790942,3005.2233588671033,5982.649070824438,299.13245354122193
1.0,158.0,290.0,82.411,2.156781420126208e-10,0.9999999997843219,0.06262702087814367,0.18987341772151897,0.1272463968433753,1122.110302785443,1920.8838744918019,96.0441937245901
1.0,535.0,830.0,7929.347400000001,4.703322176169422e-10,0.9999999995296678,0.04533212550520447,0.056074766355140186,0.010742640849935717,106967.7727686889,114754.30179509336,5737.715089754668
1.0,55.0,187.0,59.659,2.251350217363779e-10,0.999999999774865,0.0675420922748684,0.5454545454545454,0.477912453179677,815.213395551145,1574.4121068363297,78.7206053418165
1.0,32.0,363.0,762.2289999999999,6.922276085674639e-10,0.9999999993077724,0.05955543702033049,0.9375,0.8779445629796695,10292.031262798007,16305.35433075784,815.267716537892
