Customer ID,Recency,Frequency,Monetary,Cluster,Labels
13684,60,1.0,88.3558,2,Current Customer
13685,156,3.0,14397.130924999998,1,Top/Best Customers
13686,144,3.0,9799.3832,1,Top/Best Customers
13687,153,2.0,6489.9524,1,Top/Best Customers
13688,213,1.0,60.2888,0,Lost/Needed Attention Customers
13689,157,2.0,6517.5774,1,Top/Best Customers
13690,83,3.0,12103.6618,1,Top/Best Customers
13691,153,2.0,14397.130924999998,1,Top/Best Customers
13692,97,1.0,27.614,2,Current Customer
13693,54,3.0,12145.6518,1,Top/Best Customers
13694,120,2.0,312.3835,1,Top/Best Customers
13695,224,1.0,38.675,0,Lost/Needed Attention Customers
13696,341,1.0,162.3357,0,Lost/Needed Attention Customers
13697,150,3.0,14397.130924999998,1,Top/Best Customers
13698,342,1.0,106.9752,0,Lost/Needed Attention Customers
13699,105,1.0,167.8938,2,Current Customer
13700,33,2.0,10181.8485,1,Top/Best Customers
13701,10,3.5,504.9742,1,Top/Best Customers
13702,55,2.0,7487.615400000001,1,Top/Best Customers
13703,267,1.0,248.55870000000002,0,Lost/Needed Attention Customers
13704,235,2.0,4250.3523000000005,1,Top/Best Customers
13705,158,2.0,3970.6076000000003,1,Top/Best Customers
13706,61,1.0,10330.7336,2,Current Customer
13707,5,3.5,528.3781,1,Top/Best Customers
13708,18,3.5,430.98350000000005,1,Top/Best Customers
13709,78,1.0,7731.5082,2,Current Customer
13710,90,1.0,7761.939899999999,2,Current Customer
13711,73,1.0,7891.2582,2,Current Customer
13712,42,2.0,7542.865400000001,1,Top/Best Customers
13713,39,2.0,13241.425,1,Top/Best Customers
13714,172,2.0,5307.525,1,Top/Best Customers
13715,136,2.0,4389.549,1,Top/Best Customers
13716,132,2.0,5506.425,1,Top/Best Customers
13717,256,1.0,248.55870000000002,0,Lost/Needed Attention Customers
13718,127,2.0,4067.8476,1,Top/Best Customers
13719,247,1.0,2496.1508,0,Lost/Needed Attention Customers
13720,137,1.0,2553.6108,2,Current Customer
13721,120,2.0,5084.549800000001,1,Top/Best Customers
13722,103,2.0,6343.363299999999,1,Top/Best Customers
13723,88,1.0,248.55870000000002,2,Current Customer
13724,51,2.0,4946.5905999999995,1,Top/Best Customers
13725,39,2.0,10204.059000000001,1,Top/Best Customers
13726,46,2.0,10098.9735,1,Top/Best Customers
13727,49,1.0,268.3824,2,Current Customer
13728,33,2.0,14397.130924999998,1,Top/Best Customers
13729,59,2.0,13486.7794,1,Top/Best Customers
13730,44,2.0,12972.039800000002,1,Top/Best Customers
13731,5,1.0,24.2879,2,Current Customer
13732,156,3.0,272.8247,1,Top/Best Customers
13733,54,2.0,10273.674,1,Top/Best Customers
13734,55,2.0,14397.130924999998,1,Top/Best Customers
13735,31,2.0,10151.052300000001,1,Top/Best Customers
13736,40,2.0,7487.615400000001,1,Top/Best Customers
13737,211,1.0,173.4852,0,Lost/Needed Attention Customers
13738,12,1.0,24.2879,2,Current Customer
13739,157,1.0,159.0538,0,Lost/Needed Attention Customers
13740,152,1.0,125.9038,2,Current Customer
13741,385,2.0,3260.9131,1,Top/Best Customers
13742,367,2.0,5976.5058,1,Top/Best Customers
13743,82,1.0,5193.4558,2,Current Customer
13744,370,2.0,4128.769,1,Top/Best Customers
13745,384,2.0,6410.3150000000005,1,Top/Best Customers
13746,370,2.0,6265.781,1,Top/Best Customers
13747,373,2.0,5274.6873,1,Top/Best Customers
13748,283,1.0,159.0538,0,Lost/Needed Attention Customers
13749,218,1.0,24.2879,0,Lost/Needed Attention Customers
13750,234,1.0,159.0538,0,Lost/Needed Attention Customers
13751,32,3.0,787.5446999999999,1,Top/Best Customers
13752,167,1.0,53.6368,0,Lost/Needed Attention Customers
13754,41,1.0,125.9038,2,Current Customer
13755,56,1.0,203.0992,2,Current Customer
13756,220,3.5,1099.4092,1,Top/Best Customers
13757,175,1.0,288.2724,0,Lost/Needed Attention Customers
13758,42,3.5,877.8234,1,Top/Best Customers
13759,300,1.0,444.0332,0,Lost/Needed Attention Customers
13760,25,3.5,615.3086000000001,1,Top/Best Customers
13761,218,1.0,102.6988,0,Lost/Needed Attention Customers
13762,23,3.5,797.1141,1,Top/Best Customers
13763,140,1.0,68.4438,2,Current Customer
13764,317,1.0,248.55870000000002,0,Lost/Needed Attention Customers
13765,31,3.0,11852.130599999999,1,Top/Best Customers
13766,333,2.0,4221.6774000000005,1,Top/Best Customers
13767,46,2.0,14261.2076,1,Top/Best Customers
13768,80,3.0,8183.0694,1,Top/Best Customers
13769,67,3.0,8828.4004,1,Top/Best Customers
13770,116,3.0,12208.228100000002,1,Top/Best Customers
13771,105,3.0,14397.130924999998,1,Top/Best Customers
13772,130,2.0,9147.4442,1,Top/Best Customers
13773,202,1.0,140.1582,0,Lost/Needed Attention Customers
13774,388,2.0,6653.956600000001,1,Top/Best Customers
13775,40,1.0,228.63569999999999,2,Current Customer
13776,318,2.0,155.9598,0,Lost/Needed Attention Customers
13777,32,3.0,14397.130924999998,1,Top/Best Customers
13778,368,2.0,5765.039200000001,1,Top/Best Customers
13779,285,2.0,7280.5826,1,Top/Best Customers
13780,65,1.0,131.473,2,Current Customer
13781,224,2.0,320.3287,1,Top/Best Customers
13782,105,3.0,14397.130924999998,1,Top/Best Customers
13783,142,2.0,11833.610800000002,1,Top/Best Customers
13784,36,3.0,9285.2488,1,Top/Best Customers
13785,225,2.0,587.1862000000001,1,Top/Best Customers
13786,177,1.0,5.514,0,Lost/Needed Attention Customers
13787,257,1.0,132.5558,0,Lost/Needed Attention Customers
13788,102,2.0,996.8317999999999,1,Top/Best Customers
13789,386,2.0,5765.039200000001,1,Top/Best Customers
13790,359,2.0,5765.039200000001,1,Top/Best Customers
13791,140,2.0,357.5229,1,Top/Best Customers
13792,37,3.0,14397.130924999998,1,Top/Best Customers
13793,301,2.0,4265.8774,1,Top/Best Customers
13794,47,3.0,14397.130924999998,1,Top/Best Customers
13795,331,2.0,5676.6392,1,Top/Best Customers
13796,88,1.0,88.3558,2,Current Customer
13797,29,1.0,16.0888,2,Current Customer
13798,23,2.0,452.03370000000007,2,Current Customer
13799,296,2.0,5157.0048,1,Top/Best Customers
13800,258,2.0,4510.9526000000005,1,Top/Best Customers
13801,252,2.0,4510.9526000000005,1,Top/Best Customers
13802,340,1.0,439.01649999999995,0,Lost/Needed Attention Customers
13803,169,1.0,617.5182,0,Lost/Needed Attention Customers
13804,28,1.0,60.2888,2,Current Customer
13805,244,1.0,64.0458,0,Lost/Needed Attention Customers
13806,245,2.0,8337.4488,1,Top/Best Customers
13807,301,2.0,6005.9514,1,Top/Best Customers
13808,250,2.0,6700.3666,1,Top/Best Customers
13809,285,1.0,503.7032,0,Lost/Needed Attention Customers
13810,40,1.0,177.2532,2,Current Customer
13811,214,2.0,4221.6774000000005,1,Top/Best Customers
13812,240,2.0,4510.9526000000005,1,Top/Best Customers
13813,331,1.0,248.55870000000002,0,Lost/Needed Attention Customers
13814,290,2.0,898.4534000000001,1,Top/Best Customers
13815,122,2.0,431.21540000000005,1,Top/Best Customers
13816,151,2.0,1578.2055,1,Top/Best Customers
13817,229,1.0,38.675,0,Lost/Needed Attention Customers
13818,362,1.0,88.378,0,Lost/Needed Attention Customers
13819,220,1.0,38.675,0,Lost/Needed Attention Customers
13820,126,2.0,9103.2664,1,Top/Best Customers
13821,140,2.0,14395.222,1,Top/Best Customers
13822,103,3.0,14397.130924999998,1,Top/Best Customers
13823,75,3.0,9219.3134,1,Top/Best Customers
13824,100,1.0,5.514,2,Current Customer
13825,156,1.0,82.411,0,Lost/Needed Attention Customers
13826,83,1.0,162.3357,2,Current Customer
13827,195,1.0,65.1508,0,Lost/Needed Attention Customers
13828,89,1.0,551.2182,2,Current Customer
13829,268,2.0,6611.8561,1,Top/Best Customers
13830,19,2.0,943.3167000000001,1,Top/Best Customers
13831,328,1.0,38.675,0,Lost/Needed Attention Customers
13832,314,1.0,53.6368,0,Lost/Needed Attention Customers
13833,71,1.0,354.5724,2,Current Customer
13834,80,1.0,24.2879,2,Current Customer
13835,153,1.0,122.5224,2,Current Customer
13836,218,2.0,6611.856100000001,1,Top/Best Customers
13837,77,1.0,298.2507,2,Current Customer
13838,35,2.0,465.9234,1,Top/Best Customers
13839,223,2.0,4466.7526,1,Top/Best Customers
13840,184,2.0,5157.0048,1,Top/Best Customers
13841,103,3.0,8150.4138,1,Top/Best Customers
13842,221,2.0,6693.7033,1,Top/Best Customers
13843,323,1.0,68.4438,0,Lost/Needed Attention Customers
13844,240,2.0,5672.130800000001,1,Top/Best Customers
13845,126,2.0,11707.674100000002,1,Top/Best Customers
13846,134,2.0,9158.4942,1,Top/Best Customers
13847,148,2.0,11611.539100000002,1,Top/Best Customers
13848,353,1.0,271.6092,0,Lost/Needed Attention Customers
13849,383,2.0,5404.005300000001,1,Top/Best Customers
13850,239,1.0,125.9038,0,Lost/Needed Attention Customers
13851,78,1.0,10307.2192,2,Current Customer
13852,61,1.0,2535.964,2,Current Customer
13853,46,1.0,5149.2558,2,Current Customer
13854,353,2.0,5366.72,1,Top/Best Customers
13855,336,2.0,6450.3297999999995,1,Top/Best Customers
13856,346,2.0,5064.1515,1,Top/Best Customers
13857,49,1.0,203.0992,2,Current Customer
13858,171,1.0,318.0192,0,Lost/Needed Attention Customers
13859,35,1.0,24.2879,2,Current Customer
13860,9,3.5,282.405,1,Top/Best Customers
13861,182,1.0,24.2879,0,Lost/Needed Attention Customers
13862,345,2.0,4188.5274,1,Top/Best Customers
13863,142,1.0,159.0538,2,Current Customer
13864,206,1.0,24.2879,0,Lost/Needed Attention Customers
13865,234,2.0,10207.374,1,Top/Best Customers
13866,235,2.0,14397.130924999998,1,Top/Best Customers
13867,241,1.0,125.9038,0,Lost/Needed Attention Customers
13868,310,1.0,68.4438,0,Lost/Needed Attention Customers
13869,87,1.0,24.2879,2,Current Customer
13870,342,2.0,4555.1526,1,Top/Best Customers
13871,339,2.0,6295.629800000001,1,Top/Best Customers
13872,361,1.0,399.9658,0,Lost/Needed Attention Customers
13873,229,2.0,7832.140600000001,1,Top/Best Customers
13874,188,1.0,170.1038,0,Lost/Needed Attention Customers
13875,4,1.0,53.6368,2,Current Customer
13876,201,1.0,24.2879,0,Lost/Needed Attention Customers
13877,335,2.0,5223.3048,1,Top/Best Customers
13878,44,1.0,7846.472400000001,2,Current Customer
13879,142,1.0,24.2879,2,Current Customer
13880,205,1.0,159.0538,0,Lost/Needed Attention Customers
13881,154,1.0,159.0538,2,Current Customer
13882,357,2.0,6410.315,1,Top/Best Customers
13883,363,2.0,4265.8774,1,Top/Best Customers
13884,351,2.0,7170.0826,1,Top/Best Customers
13885,240,2.0,13314.311,1,Top/Best Customers
13886,222,2.0,7615.1324,1,Top/Best Customers
13887,231,2.0,5263.4908,1,Top/Best Customers
13888,91,1.0,24.2879,2,Current Customer
13889,337,2.0,6399.4998,1,Top/Best Customers
13890,316,2.0,5064.1515,1,Top/Best Customers
13891,266,1.0,188.9108,0,Lost/Needed Attention Customers
13892,331,2.0,4265.8774,1,Top/Best Customers
13893,223,1.0,24.2879,0,Lost/Needed Attention Customers
13894,226,2.0,14397.130924999998,1,Top/Best Customers
13895,241,2.0,10290.249000000002,1,Top/Best Customers
13896,236,2.0,10431.410000000002,1,Top/Best Customers
13897,233,2.0,7531.130400000001,1,Top/Best Customers
13898,232,2.0,14397.130924999998,1,Top/Best Customers
13899,290,1.0,24.2879,0,Lost/Needed Attention Customers
13900,284,1.0,24.2879,0,Lost/Needed Attention Customers
13901,231,1.0,221.9724,0,Lost/Needed Attention Customers
13902,200,1.0,24.2879,0,Lost/Needed Attention Customers
13903,241,2.0,7559.8824,1,Top/Best Customers
13904,217,2.0,4974.2155999999995,1,Top/Best Customers
13905,213,2.0,10257.099,1,Top/Best Customers
13906,311,2.0,4265.8774,1,Top/Best Customers
13907,239,2.0,7747.7546,1,Top/Best Customers
13908,164,2.0,13233.8668,1,Top/Best Customers
13909,147,2.0,14397.130924999998,1,Top/Best Customers
13910,229,2.0,12775.3498,1,Top/Best Customers
13911,216,2.0,10257.099,1,Top/Best Customers
13912,243,2.0,10255.441499999999,1,Top/Best Customers
13913,204,1.0,354.5724,0,Lost/Needed Attention Customers
13914,277,1.0,159.0538,0,Lost/Needed Attention Customers
13915,332,2.0,5274.6873,1,Top/Best Customers
13916,45,1.0,5204.5058,2,Current Customer
13917,333,2.0,6410.3150000000005,1,Top/Best Customers
13918,43,1.0,13248.674,2,Current Customer
13919,24,1.0,188.9108,2,Current Customer
13920,91,3.5,885.0057,1,Top/Best Customers
13921,116,1.0,125.9038,2,Current Customer
13922,75,1.0,125.9038,2,Current Customer
13923,293,1.0,125.9038,0,Lost/Needed Attention Customers
13924,214,1.0,66.1454,0,Lost/Needed Attention Customers
13925,326,2.0,4418.0442,1,Top/Best Customers
13926,268,1.0,125.9038,0,Lost/Needed Attention Customers
13927,314,2.0,4265.8774,1,Top/Best Customers
13928,48,1.0,188.9108,2,Current Customer
13929,1,1.0,170.1038,2,Current Customer
13930,92,1.0,465.6582,2,Current Customer
13931,183,1.0,24.2879,0,Lost/Needed Attention Customers
13932,83,1.0,24.2879,2,Current Customer
13933,336,1.0,125.9038,0,Lost/Needed Attention Customers
13934,53,1.0,68.4438,2,Current Customer
13935,332,1.0,125.9038,0,Lost/Needed Attention Customers
13936,81,3.0,779.8539,1,Top/Best Customers
13937,176,1.0,188.9108,0,Lost/Needed Attention Customers
13938,317,2.0,7324.838100000001,1,Top/Best Customers
13939,325,2.0,6399.4998,1,Top/Best Customers
13940,173,1.0,188.9108,0,Lost/Needed Attention Customers
13941,40,3.5,1045.8275,1,Top/Best Customers
13942,327,1.0,125.9038,0,Lost/Needed Attention Customers
13943,146,1.0,122.5224,2,Current Customer
13944,22,3.5,508.7201,1,Top/Best Customers
13945,319,1.0,125.9038,0,Lost/Needed Attention Customers
13946,14,1.0,24.2879,2,Current Customer
13947,216,2.0,13122.408200000002,1,Top/Best Customers
13948,224,2.0,10301.884800000002,1,Top/Best Customers
13949,213,2.0,10257.099,1,Top/Best Customers
13950,123,1.0,53.6368,2,Current Customer
13951,124,1.0,125.9038,2,Current Customer
13952,119,2.0,162.2142,1,Top/Best Customers
13953,40,3.0,14397.130924999998,1,Top/Best Customers
13954,116,3.0,229.2213,1,Top/Best Customers
13955,44,3.0,14397.130924999998,1,Top/Best Customers
13956,99,2.0,162.2142,1,Top/Best Customers
13957,38,3.0,10187.060899999999,1,Top/Best Customers
13958,56,3.0,12872.784200000002,1,Top/Best Customers
13959,49,3.0,14397.130924999998,1,Top/Best Customers
13960,36,3.0,14397.130924999998,1,Top/Best Customers
13961,12,2.0,439.55820000000006,2,Current Customer
13962,8,2.0,233.0114,2,Current Customer
13963,15,2.0,379.9765,2,Current Customer
13964,42,3.0,12753.3351,1,Top/Best Customers
13965,39,3.0,14397.130924999998,1,Top/Best Customers
13966,33,3.0,14397.130924999998,1,Top/Best Customers
13967,31,3.0,14397.130924999998,1,Top/Best Customers
13968,37,3.0,14397.130924999998,1,Top/Best Customers
13969,48,2.0,115.5278,2,Current Customer
13970,49,3.0,12859.081999999999,1,Top/Best Customers
13971,35,3.0,14397.130924999998,1,Top/Best Customers
13972,34,2.0,115.5278,2,Current Customer
13973,50,3.0,10860.4921,1,Top/Best Customers
13974,58,3.0,14397.130924999998,1,Top/Best Customers
13975,41,3.0,9092.3138,1,Top/Best Customers
13976,227,2.0,7559.8824,1,Top/Best Customers
13977,219,2.0,14397.130924999998,1,Top/Best Customers
13978,220,2.0,13007.121,1,Top/Best Customers
13979,306,2.0,4555.1526,1,Top/Best Customers
13980,282,1.0,125.9038,0,Lost/Needed Attention Customers
13981,192,2.0,313.4334,1,Top/Best Customers
13982,84,2.0,66.278,2,Current Customer
13983,186,2.0,1163.4877,1,Top/Best Customers
13984,325,2.0,4555.1526,1,Top/Best Customers
13985,281,1.0,68.4438,0,Lost/Needed Attention Customers
13986,311,2.0,4067.3366,1,Top/Best Customers
13987,35,1.0,5149.278,2,Current Customer
13988,118,3.5,570.1692,1,Top/Best Customers
13989,315,1.0,102.6988,0,Lost/Needed Attention Customers
13990,308,2.0,4067.3366,1,Top/Best Customers
13991,87,1.0,188.9108,2,Current Customer
13992,291,2.0,3763.3511000000003,1,Top/Best Customers
13993,297,2.0,2883.3842,1,Top/Best Customers
13994,140,2.0,10434.967800000002,1,Top/Best Customers
13995,72,2.0,104.9198,2,Current Customer
13996,212,2.0,142.32420000000002,1,Top/Best Customers
13997,34,2.0,13404.9095,1,Top/Best Customers
13998,98,2.0,813.0039000000002,1,Top/Best Customers
13999,220,2.0,3641.4474,1,Top/Best Customers
14000,185,1.0,281.50980000000004,0,Lost/Needed Attention Customers
14001,173,1.0,354.5724,0,Lost/Needed Attention Customers
14002,319,1.0,188.9108,0,Lost/Needed Attention Customers
14003,120,2.0,3664.4866,1,Top/Best Customers
14004,155,1.0,125.9038,2,Current Customer
14005,241,2.0,11355.2866,1,Top/Best Customers
14006,240,2.0,3641.4474,1,Top/Best Customers
14007,385,2.0,4168.5127,1,Top/Best Customers
14008,187,2.0,102.7098,1,Top/Best Customers
14009,85,2.0,102.7098,1,Top/Best Customers
14010,335,2.0,8222.669399999999,1,Top/Best Customers
14011,349,2.0,8124.876900000001,1,Top/Best Customers
14012,53,3.0,14397.130924999998,1,Top/Best Customers
14013,47,2.0,495.95720000000006,1,Top/Best Customers
14014,87,2.0,98.95280000000001,1,Top/Best Customers
14015,97,2.0,66.278,2,Current Customer
14016,145,2.0,338.2297,1,Top/Best Customers
14017,303,2.0,3918.1616,1,Top/Best Customers
14018,95,2.0,156.5012,1,Top/Best Customers
14019,24,2.0,108.47800000000001,2,Current Customer
14020,49,3.0,12809.2701,1,Top/Best Customers
14021,263,1.0,24.2879,0,Lost/Needed Attention Customers
14022,84,2.0,4798.724899999999,1,Top/Best Customers
14023,39,2.0,2376.1892,1,Top/Best Customers
14024,298,2.0,5094.3566,1,Top/Best Customers
14025,54,2.0,4342.8019,1,Top/Best Customers
14026,50,2.0,3058.8803,1,Top/Best Customers
14027,174,1.0,24.2879,0,Lost/Needed Attention Customers
14028,193,1.0,406.4192,0,Lost/Needed Attention Customers
14030,49,3.0,12972.1693,1,Top/Best Customers
14031,49,3.0,14397.130924999998,1,Top/Best Customers
14032,41,3.0,14397.130924999998,1,Top/Best Customers
14033,44,3.0,12925.251100000001,1,Top/Best Customers
14034,50,2.0,295.0242,1,Top/Best Customers
14035,185,1.0,218.6574,0,Lost/Needed Attention Customers
14036,301,2.0,2960.7342,1,Top/Best Customers
14037,280,2.0,5076.6766,1,Top/Best Customers
14038,42,3.0,14397.130924999998,1,Top/Best Customers
14039,54,3.0,14397.130924999998,1,Top/Best Customers
14040,230,1.0,70.6538,0,Lost/Needed Attention Customers
14041,144,2.0,13129.61,1,Top/Best Customers
14042,47,1.0,24.2879,2,Current Customer
14043,329,1.0,125.9038,0,Lost/Needed Attention Customers
14044,238,2.0,8919.866600000001,1,Top/Best Customers
14045,34,3.0,12758.3834,1,Top/Best Customers
14046,165,3.0,10187.060899999999,1,Top/Best Customers
14047,168,3.0,10183.303899999999,1,Top/Best Customers
14048,51,3.0,10766.7662,1,Top/Best Customers
14049,39,3.0,14397.130924999998,1,Top/Best Customers
14050,177,3.0,10198.1109,1,Top/Best Customers
14051,169,3.0,10299.007000000001,1,Top/Best Customers
14052,237,2.0,190.63459999999998,1,Top/Best Customers
14053,354,2.0,190.6346,0,Lost/Needed Attention Customers
14054,4,3.0,721.9187,1,Top/Best Customers
14055,31,3.0,11804.337400000002,1,Top/Best Customers
14056,10,3.0,229.22129999999999,1,Top/Best Customers
14057,8,2.0,270.61469999999997,2,Current Customer
14058,178,3.0,13040.3919,1,Top/Best Customers
14059,208,2.0,271.576,1,Top/Best Customers
14060,96,2.0,164.5898,1,Top/Best Customers
14061,304,2.0,162.2142,1,Top/Best Customers
14062,165,3.0,10217.6458,1,Top/Best Customers
14063,179,3.0,10255.5931,1,Top/Best Customers
14064,162,3.0,14397.130924999998,1,Top/Best Customers
14065,171,3.0,8763.5668,1,Top/Best Customers
14066,172,3.0,8284.172199999999,1,Top/Best Customers
14067,165,2.0,270.61469999999997,1,Top/Best Customers
14068,162,2.0,115.5278,1,Top/Best Customers
14069,35,2.0,740.0629999999999,1,Top/Best Customers
14070,169,3.0,7589.989,1,Top/Best Customers
14071,181,3.0,8967.7142,1,Top/Best Customers
14072,163,2.0,82.853,1,Top/Best Customers
14073,99,2.0,650.2704,1,Top/Best Customers
